T [r = 1.1 + s = 0.25],P(t)(N=100)[r = 1.1 + s = 0.25],P(t) (N=1000)[r = 1.1 + s = 0.25],P(t) (N=10000)[r = 1.1 + s = 0.25],T [r = -1.0 + s = -0.5],P(t)(N=100)[r = -1.0 + s = -0.5],P(t) (N=1000)[r = -1.0 + s = -0.5],P(t) (N=10000)[r = -1.0 + s = -0.5],T [r = -1.0 + s = -1.0],P(t)(N=100) [r = -1.0 + s = -1.0],P(t) (N=1000) [r = -1.0 + s = -1.0],P(t) (N=10000) [r = -1.0 + s = -1.0]
15.21,0.8415702157883843,0.992112911315053,0.9996219079580139,4.86,0.3782531829996058,0.7353755172671256,0.9073745113183197,4.19,0.0002292165779883256,0.0002294080217771519,0.0002294099262300825
15.34,0.8405193239828886,0.9920717040753885,0.9996192675664768,4.88,0.3767428953006743,0.7344459188362971,0.9070116340868207,4.21,0.0002202279778588136,0.0002204127957550031,0.0002204146342704036
15.48,0.8393875297945073,0.9920265754195745,0.9996164417463413,4.9,0.375238637872038,0.7335174955237889,0.9066489019771909,4.22,0.0002158667357552019,0.0002160483256536079,0.0002160501320460299
15.62,0.8382556403889267,0.9919807067006513,0.999613642799734,4.92,0.3737403866360597,0.7325902458441175,0.9062863149313932,4.23,0.0002115918606648612,0.0002117702779361796,0.0002117720527569098
15.75,0.8372044985833971,0.9919374888346748,0.9996110751793484,4.95,0.371504218959986,0.731201568641305,0.9057427062304826,4.25,0.000203294403984949,0.0002034666384206458,0.0002034683517150539
15.89,0.8360723816620049,0.9918903147157364,0.9996083513847123,4.97,0.3700208784959429,0.7302772465570531,0.9053804815905048,4.26,0.0001992685026316879,0.0001994377250493669,0.0001994394083711171
16.03,0.834940142031805,0.9918425302446197,0.9996056778078904,4.99,0.3685434607073905,0.7293540929212181,0.9050184018114117,4.27,0.0001953223274360998,0.000195488589587033,0.0001954902434513517
16.17,0.8338077874866685,0.9917941825841414,0.999603061482823,5.01,0.3670719419462949,0.7284321062567483,0.9046564668352708,4.28,0.0001914542995566635,0.000191617652323641,0.0001916192772371027
16.31,0.8326753333088578,0.9917453198199424,0.9996005088993616,5.03,0.3656062986590448,0.7275112850884589,0.9042946766041722,4.3,0.0001839465260923973,0.0001841042093361978,0.0001841057778337611
16.46,0.8314619041578908,0.9916924505827545,0.9995978514271379,5.05,0.364146507386073,0.7265916279430299,0.9039330310602295,4.31,0.0001803037766914946,0.0001804586981287542,0.000180460239144666
16.6,0.8303293206115371,0.9916426760735719,0.9995954489992357,5.07,0.362692544761482,0.725673133349004,0.9035715301455796,4.32,0.0001767331657727889,0.0001768853729512313,0.0001768868869588413
16.75,0.829115824400613,0.991588942634303,0.9995929637965734,5.09,0.3612443875126691,0.7247557998367834,0.9032101738023821,4.34,0.0001698026733507475,0.0001699495914672947,0.0001699510528465995
16.9,0.8279023605784778,0.9915348502722761,0.9995905752336116,5.11,0.3598020124599549,0.7238396259386288,0.9028489619728203,4.350000000000001,0.0001664400189980936,0.000166584360750255,0.0001665857964940033
17.04,0.8267698702967531,0.9914840925035544,0.9995884366413121,5.13,0.358365396516211,0.7229246101886556,0.9024878945990999,4.36,0.0001631439563196008,0.0001632857661320795,0.0001632871766825112
17.19,0.8255566235793614,0.9914294732460235,0.9995862454844646,5.16,0.3562212206535869,0.7215542548894743,0.9019465642668554,4.37,0.0001599131665799476,0.000160052488128297,0.0001600538739201899
17.35,0.8242627161368883,0.991371006360498,0.9995840249933333,5.18,0.3547989020801249,0.7206421281088663,0.9015858577800425,4.39,0.0001536422610353041,0.0001537767341465119,0.0001537780716964196
17.5,0.8230499545393055,0.9913160585327724,0.9995820542003639,5.2,0.3533822625342085,0.7197311543604221,0.9012252955469746,4.4,0.0001505996362778319,0.000150731747778213,0.0001507330618303527
17.65,0.8218375291813218,0.9912610344013353,0.9995801912728633,5.22,0.3519712793406405,0.718821332186578,0.9008648775099616,4.41,0.0001476172655504191,0.0001477470562395229,0.0001477483472000246
17.81,0.8205447237898248,0.9912023154124038,0.9995783226393333,5.24,0.3505659299147618,0.7179126601316121,0.9005046036113368,4.43,0.0001418285368995957,0.0001419538056169587,0.0001419550515852079
17.96,0.8193332132778359,0.9911472928230475,0.999576680624174,5.26,0.3491661917620883,0.7170051367416435,0.9001444737934562,4.44,0.000139019862939847,0.000139142929150952,0.0001391441532051818
18.12,0.8180415447194226,0.9910886832472368,0.9995750439920054,5.29,0.3470770566845982,0.715646002227717,0.8996045490919916,4.45,0.0001362668100108489,0.0001363877118233026,0.000136388914342831
18.28,0.8167505899137529,0.9910302087500884,0.9995735226123668,5.31,0.3456912488901067,0.714741344151566,0.8992447792239312,4.47,0.0001309231831368184,0.0001310398679031536,0.0001310410284656223
18.44,0.8154604351982411,0.9909719180543635,0.9995721122215465,5.33,0.3443109743430778,0.7138378296662853,0.8988851532350431,4.48,0.000128330471238055,0.0001284451020974977,0.0001284462422250643
18.6,0.8141711661348665,0.9909138560405154,0.9995708077168001,5.350000000000001,0.3429362109503849,0.7129354573262463,0.8985256710677871,4.49,0.0001257891036071968,0.0001259017161481708,0.0001259028361950636
18.77,0.8128023824386319,0.9908524614279303,0.9995695311225332,5.37,0.3415669367071141,0.7120342256876471,0.8981663326646463,4.51,0.000120856354139868,0.0001209650344028855,0.0001209661153271518
18.93,0.8115152044050415,0.9907949958259481,0.9995684257002305,5.4,0.3395232695777607,0.7106845138911224,0.8976275944918886,4.52,0.0001184629987393036,0.0001185697638644524,0.0001185708257350299
19.1,0.8101488265790914,0.9907343132158335,0.9995673450516528,5.42,0.3381676225122744,0.7097861277014619,0.8972686152475488,4.53,0.0001161170396888456,0.0001162219229074734,0.0001162229660551164
19.27,0.8087838270526236,0.9906740498343376,0.9995663520045791,5.44,0.3368173882686204,0.7088888771742929,0.896909779566195,4.55,0.0001115635748079639,0.0001116647916564264,0.0001116657983280448
19.44,0.8074202959000053,0.9906142345376472,0.9995654367375078,5.46,0.3354725452345068,0.7079927608740086,0.8965510873904136,4.56,0.0001093542471629822,0.0001094536784454461,0.0001094546673529965
19.61,0.8060583194607736,0.9905548910786984,0.9995645890051922,5.49,0.3334653421366139,0.7066507099630671,0.8960133180741537,4.58,0.000105065981415197,0.0001051619341160835,0.0001051628884166212
19.78,0.8046979800882577,0.9904960382120565,0.9995637982587806,5.51,0.3321338831380272,0.7057574229611192,0.895654984411269,4.59,0.0001029853276024512,0.0001030795862393082,0.0001030805236864606
19.95,0.8033393559519478,0.9904376898325781,0.9995630537652257,5.53,0.3308077403832623,0.7048652651757086,0.8952967940531894,4.600000000000001,0.0001009458776144847,0.0001010384716539929,0.0001010393925410247
20.13,0.8019027642832041,0.9903764692242292,0.9995623038901579,5.55,0.3294868926456435,0.7039742351793771,0.8949387469426044,4.62,9.69873413839792e-05,9.707669262630478e-05,9.707758125294854e-05
20.31,0.8004682605363899,0.9903158299115956,0.9995615810044329,5.58,0.3275155029715016,0.702639801671278,0.8944019447404693,4.63,9.50666713543415e-05,9.515444341632341e-05,9.515531633293618e-05
20.49,0.79903592128822,0.9902557719857618,0.9995608725560435,5.600000000000001,0.326207800465406,0.70175158491435,0.8940442554980382,4.64,9.318403694162136e-05,9.327025732865606e-05,9.327111480897299e-05
20.67,0.7976058174371848,0.9901962905104028,0.9995601663375669,5.62,0.3249053193483101,0.7008644909645921,0.8936867093026957,4.66,8.952987695950797e-05,8.961307464029199e-05,8.961390205057661e-05
20.85,0.7961780142244981,0.9901373758712122,0.9995594506159849,5.65,0.322961342194943,0.6995359521990481,0.8931506580978379,4.67,8.775688938216525e-05,8.783861511482784e-05,8.783942788224745e-05
21.03,0.7947525712972051,0.9900790141454513,0.9995587142523882,5.67,0.32167182352261,0.6986516590614563,0.8927934692699843,4.69,8.431555196150853e-05,8.439441037294666e-05,8.439519461668477e-05
21.22,0.7932505574690863,0.9900179901698313,0.9995579030659313,5.7,0.3197471930577589,0.6973273148770374,0.8922579538484057,4.7,8.264582525930221e-05,8.272328742595138e-05,8.272405778019357e-05
21.4,0.7918301303818749,0.9899607050530546,0.9995570923813799,5.72,0.3184705078264188,0.6964458137086377,0.8919011220308521,4.71,8.100916466643386e-05,8.108525496316732e-05,8.108601167047863e-05
21.59,0.790333513528117,0.9899007660439616,0.9995561823317032,5.74,0.3171989201384358,0.695565426858139,0.8915444329174859,4.73,7.783243550311192e-05,7.79058535202404e-05,7.790658364481271e-05
21.78,0.7888397371354487,0.9898413382152738,0.9995552075838334,5.77,0.3153010519993155,0.694246932847576,0.8910096666929521,4.74,7.629109594197585e-05,7.636321273458167e-05,7.636392991523321e-05
21.97,0.7873488401459262,0.9897823865076357,0.9995541603200262,5.79,0.3140421193010672,0.6933693256329913,0.8906533340904211,4.76,7.329938320948922e-05,7.336896539744065e-05,7.336965736537407e-05
22.17,0.7857826221184278,0.9897208053621018,0.9995529724650194,5.81,0.3127882132639375,0.6924928278139063,0.8902971439924312,4.77,7.184781307144386e-05,7.191616110470185e-05,7.191684079612627e-05
22.36,0.7842977338883064,0.9896627119921068,0.9995517574564422,5.84,0.3109167353156932,0.6911801581345712,0.8897631259168004,4.79,6.903034119594963e-05,6.909628532716491e-05,6.909694110647613e-05
22.56,0.782737896759349,0.9896019460633798,0.9995503832365733,5.86,0.309675308298436,0.6903064276726033,0.8894072918308799,4.8,6.766331220454934e-05,6.772808585219845e-05,6.7728729988576e-05
22.76,0.7811813652704994,0.9895415276732983,0.999548908661585,5.89,0.3078224555181197,0.6889979024710982,0.8888738075064153,4.81,6.632335490700066e-05,6.638697856886625e-05,6.638761126627509e-05
22.96,0.7796281549039873,0.9894814083384273,0.999547332656443,5.91,0.3065933833280666,0.6881269306289005,0.88851832907673,4.83,6.372252157400718e-05,6.378390535229584e-05,6.378451576967111e-05
23.16,0.778078276239222,0.989421539752421,0.999545655734453,5.94,0.3047589703558237,0.6868225368199102,0.8879853779699474,4.84,6.246060496041955e-05,6.252089815297813e-05,6.252149772244004e-05
23.36,0.7765317353764066,0.9893618742956956,0.9995438799248759,5.96,0.3035421300362859,0.6859543148877223,0.8876302548410189,4.86,6.001124720992901e-05,6.006941626652476e-05,6.006999470767655e-05
23.57,0.7749114619580233,0.989299393362794,0.9995419126943156,5.99,0.3017259733569846,0.684654039427246,0.8870978364189669,4.87,5.882282609937427e-05,5.88799609519843e-05,5.888052910623134e-05
23.77,0.7733717659627272,0.9892400007900526,0.999539946400235,6.01,0.300521243174953,0.6837885587228064,0.8867430682356721,4.89,5.651612181587332e-05,5.657124239525958e-05,5.657179051433747e-05
23.98,0.7717586721930536,0.9891777096943015,0.9995377911046669,6.04,0.2987231610998261,0.6824923886080265,0.8862111819659322,4.9,5.539691574408969e-05,5.545105563302036e-05,5.545159399765009e-05
24.19,0.7701492438216713,0.9891154453759041,0.9995355510018049,6.06,0.2975304205337924,0.6816296404764868,0.8858567683735028,4.92,5.322455662241537e-05,5.327678650885565e-05,5.327730587579189e-05
24.41,0.7684670939904369,0.9890501972517275,0.9995331234063988,6.09,0.2957502331822602,0.6803375627456396,0.8853254137241888,4.93,5.217053442439774e-05,5.222183440854848e-05,5.222234452636413e-05
24.62,0.7668651299160426,0.9889878552024736,0.9995307396223845,6.11,0.2945693629101606,0.6794775385594765,0.8849713543682112,4.95,5.01246960448206e-05,5.017418498392445e-05,5.017467708863326e-05
24.84,0.7651907646438414,0.9889224416228748,0.9995281846867309,6.140000000000001,0.2928068921918361,0.6781895402917225,0.8844405308079684,4.96,4.913206133533987e-05,4.918066857089542e-05,4.918115190603618e-05
25.06,0.7635203509958579,0.9888568861071021,0.999525583667882,6.16,0.2916377740791139,0.6773322314506526,0.884086825334383,4.98,4.72053749815085e-05,4.725226508138991e-05,4.725273133776307e-05
25.28,0.7618538654707626,0.988791156131699,0.9995229499661845,6.19,0.2898928436759866,0.6760482997659468,0.8835565323323877,4.99,4.627055248126233e-05,4.631660661626096e-05,4.631706455813176e-05
25.5,0.7601912832562191,0.9887252240142266,0.9995202970422858,6.21,0.288735360763774,0.6751936976968405,0.8832031803874892,5.01,4.445607859950474e-05,4.450050471247943e-05,4.450094646218759e-05
25.72,0.7585325785956879,0.9886590669093528,0.9995176381748669,6.24,0.2870077961125709,0.6739138197558042,0.8826734174134484,5.02,4.357570125764896e-05,4.361933480739598e-05,4.361976867440651e-05
25.95,0.756802595579702,0.9885896425421447,0.9995148660550665,6.27,0.2852905678455785,0.6726363679149366,0.88214397220186,5.04,4.186690446203486e-05,4.190899454776263e-05,4.190941306387204e-05
26.18,0.755076791310669,0.9885199373242436,0.9995121154705392,6.29,0.2841514608807105,0.6717860789163912,0.8817911851680353,5.05,4.103780132871374e-05,4.10791400329342e-05,4.107955107605555e-05
26.41,0.7533551352321685,0.9884499413552462,0.9995093994127685,6.32,0.2824513226707361,0.670512660360452,0.8812622691370348,5.07,3.942852686185143e-05,3.946840233279094e-05,3.946879882320388e-05
26.64,0.7516375970110899,0.9883796497836735,0.9995067296842348,6.34,0.2813235522319161,0.669665055970197,0.8809098347139163,5.08,3.864771166704665e-05,3.868687482962921e-05,3.868726423577762e-05
26.87,0.7499241467782748,0.9883090624773784,0.9995041167223432,6.37,0.2796403339967088,0.668395657964939,0.8803814473345873,5.100000000000001,3.713216323183071e-05,3.716993928183412e-05,3.717031489256116e-05
27.11,0.748140525592746,0.988235095463967,0.99950146031649,6.4,0.2779671868117384,0.6671286661943822,0.8798533768926017,5.11,3.639682362939087e-05,3.643392444154079e-05,3.643429333679534e-05
27.35,0.7463612916012483,0.9881608204214675,0.9994988837038524,6.42,0.2768573206114881,0.6662853395582715,0.8795015059136958,5.13,3.496954251185475e-05,3.500532842869543e-05,3.50056842469674e-05
27.59,0.744586413747838,0.9880862508532222,0.9994963931583565,6.45,0.2752008247834398,0.6650223480471756,0.8789739632782155,5.14,3.427702994996535e-05,3.431217579754616e-05,3.431252525020959e-05
27.83,0.742815862255923,0.988011403856098,0.9994939929155322,6.48,0.2735542401198219,0.6637617506268131,0.8784467370733841,5.16,3.293287535804382e-05,3.296677482063327e-05,3.296711187786087e-05
28.08,0.7409761076906625,0.9879331649549657,0.9994915910386415,6.5,0.2724619939143381,0.6629226801555527,0.8780954286379009,5.17,3.228069553965319e-05,3.231398829546246e-05,3.231431931897123e-05
28.32,0.7392143025301434,0.9878578166940062,0.9994893798580557,6.53,0.270831796254316,0.6616660628058381,0.8775687293957596,5.19,3.101482608703775e-05,3.104693744805528e-05,3.104725672264358e-05
28.57,0.7373836018646481,0.9877791069079618,0.9994871731824899,6.56,0.2692113524112304,0.6604118274641781,0.8770423460783831,5.21,2.979859699824589e-05,2.982956842374066e-05,2.982987636183399e-05
28.82,0.7355574796579758,0.9877001995253663,0.9994850611151709,6.59,0.267600604025934,0.6591599696153059,0.8765162784962731,5.22,2.920848625427573e-05,2.923890280890205e-05,2.923920522892592e-05
29.08,0.7336631421617348,0.9876179587966057,0.9994829585312791,6.61,0.2665321294733023,0.6583267163194978,0.8761657420898201,5.24,2.806309177350909e-05,2.809242790637572e-05,2.80927195819214e-05
29.33,0.7318462832120827,0.9875387426113137,0.9994810192784597,6.640000000000001,0.264937411444759,0.6570788109479189,0.8756402003123567,5.25,2.750734977110733e-05,2.753616001252227e-05,2.753644645827035e-05
29.59,0.7299615301455258,0.9874562468328931,0.9994790783350016,6.67,0.2633522349510227,0.6558332710702167,0.8751149737653874,5.27,2.642866440774897e-05,2.645645067552578e-05,2.645672693830598e-05
29.85,0.7280816283974147,0.9873736709309796,0.9994772033876242,6.7,0.2617765429030752,0.6545900922024284,0.8745900622598307,5.28,2.590528947111311e-05,2.593257733338681e-05,2.593284863977964e-05
30.11,0.7262065567059678,0.9872910469829944,0.9994753819453636,6.72,0.2607313226369031,0.6537626157522896,0.874240296185811,5.3,2.488942800795597e-05,2.491574543429447e-05,2.491600709026874e-05
30.38,0.7242644580839954,0.9872052267479141,0.9994735330088618,6.75,0.2591713120609299,0.6525233619597413,0.8737159093294021,5.32,2.391340298490031e-05,2.393878412337084e-05,2.393903646859825e-05
30.65,0.7223275266395848,0.9871194186575156,0.9994717126126011,6.78,0.2576206353577439,0.6512864572613829,0.8731918370107425,5.33,2.343983854067133e-05,2.346476396854123e-05,2.346501178206868e-05
30.92,0.7203957435645572,0.9870336511053353,0.9994699058338051,6.81,0.2560792366808127,0.6500518972043386,0.8726680790411664,5.350000000000001,2.252065835923981e-05,2.254469651048857e-05,2.25449355007777e-05
31.19,0.7184690914494631,0.9869479492443832,0.9994680982206112,6.84,0.2545470605177457,0.6488196773441732,0.8721446352321206,5.36,2.207467486344466e-05,2.209828116727761e-05,2.209851586322863e-05
31.46,0.7165475541302687,0.9868623347899388,0.9994662761460328,6.86,0.2535307060980671,0.6479994953558046,0.8717958471333235,5.38,2.120902881341685e-05,2.123179431881963e-05,2.123202065383664e-05
31.74,0.7145602351187347,0.9867736611410667,0.9994643579723742,6.890000000000001,0.2520137783317866,0.6467711659701221,0.8712729265064625,5.4,2.037732858993292e-05,2.03992829389905e-05,2.039950120790981e-05
32.02,0.7125783848659631,0.9866851171978327,0.999462398498996,6.92,0.2505059266647429,0.6455451649706354,0.870750319537877,5.41,1.997379011008309e-05,1.999534967290151e-05,1.999556401611329e-05
